SERVICE,LANGUAGE,DISASTER,PROMPT,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTScore_P,BERTScore_R,BERTScore_F1,COMET
chatgpt,arabic,extreme_wind,prompt_simple.txt,0.7583225060741434,0.5903394915084232,0.5075656412000938,6.790776994213835,0.9173153638839722,0.8139134645462036,0.8625264763832092,0
chatgpt,arabic,extreme_wind,translate_extreme_wind.txt,0.9341633332494101,0.8677612893994787,0.844430760585492,64.43425434581935,0.972400426864624,0.9510841965675354,0.9616242051124573,0
chatgpt,arabic,fire,prompt_simple.txt,0.48359129111142474,0.3999332069645686,0.37830302315088027,2.0775297367046726,0.8970327377319336,0.8161841630935669,0.8547008037567139,0
chatgpt,arabic,fire,translate_fire.txt,0.9383325029549228,0.8620588224556552,0.8207563400735076,59.35471907756759,0.9564351439476013,0.9431620240211487,0.9497522115707397,0
chatgpt,arabic,boil_water_notice,prompt_simple.txt,0.5977566444961881,0.5241879714621739,0.4408034290488003,4.875726926150031,0.8145285844802856,0.7665283679962158,0.7897998094558716,0
chatgpt,arabic,boil_water_notice,translate_boil_water_notice.txt,0.9441923527757445,0.8688551415200287,0.8094286369591293,57.83561817266256,0.9820150136947632,0.9754534363746643,0.9787232279777527,0
chatgpt,arabic,911_outage,prompt_simple.txt,0.7566108182174351,0.6342667895993468,0.5145374126606246,16.251450823143273,0.8682429790496826,0.7575662136077881,0.8091374635696411,0
chatgpt,arabic,911_outage,translate_911_outage.txt,0.920635526778233,0.8169054510447824,0.7843494573374261,48.69052907149465,0.9479972124099731,0.9220314025878906,0.9348340630531311,0
chatgpt,chinese_traditional,flood,prompt_simple.txt,0.5579030361428018,0.26066901103344986,0.45864979876976053,3.1409238793134,0.6649879217147827,0.6218177676200867,0.6426787376403809,0
chatgpt,chinese_traditional,flood,translate_flood.txt,0.8475140211498193,0.7279775945424424,0.753617700365983,41.79474932836483,0.8737016916275024,0.8673474192619324,0.8705129623413086,0
chatgpt,chinese_traditional,extreme_wind,prompt_simple.txt,0.46190410522244313,0.1945466878472782,0.40387249617896953,0.542325744203483,0.6914907693862915,0.632649302482605,0.6607626676559448,0
chatgpt,chinese_traditional,extreme_wind,translate_extreme_wind.txt,0.7691654892692145,0.5485404392221953,0.6642540611279804,17.092081973796255,0.8430478572845459,0.8440464735031128,0.8435468673706055,0
chatgpt,chinese_traditional,fire,prompt_simple.txt,0.3414496564461348,0.20291982504681685,0.3027397989255245,0.8709564306300938,0.6862959861755371,0.5943795442581177,0.6370392441749573,0
chatgpt,chinese_traditional,fire,translate_fire.txt,0.8754377296238068,0.7815141871522058,0.8289782155383686,52.12333328871137,0.9058358669281006,0.9096509218215942,0.9077394008636475,0
chatgpt,chinese_traditional,boil_water_notice,prompt_simple.txt,0.4959435531005242,0.3253473713885387,0.4188432629574536,4.224093691251211,0.697013258934021,0.6748688220977783,0.685762345790863,0
chatgpt,chinese_traditional,boil_water_notice,translate_boil_water_notice.txt,0.8765187668866691,0.7742178683731258,0.7925065834432474,51.44849189401454,0.8979604840278625,0.8878985643386841,0.8929011821746826,0
chatgpt,chinese_traditional,911_outage,prompt_simple.txt,0.6199004886886175,0.39853967154074843,0.5097304446820077,9.063782146389158,0.7271180748939514,0.7053130865097046,0.7160495519638062,0
chatgpt,chinese_traditional,911_outage,translate_911_outage.txt,0.8865881598974605,0.8204607775548723,0.8151944549349018,56.66244820958064,0.9094944000244141,0.8971264362335205,0.9032680988311768,0
